CrimeId,Count,Type,Cleared,LocationId
3900,7,0,1,5
3901,7,3,0,877
3902,26,1,0,21
3903,22,5,0,61
3904,24,3,0,801
3905,29,5,1,489
3906,7,6,1,180
3907,9,0,0,860
3908,0,2,1,289
3909,21,2,1,31
3910,9,3,0,861
3911,17,1,0,28
3912,30,3,0,255
3913,0,4,1,954
3914,1,0,0,825
3915,7,1,1,409
3916,6,0,0,721
3917,20,0,1,561
3918,14,5,1,91
3919,21,4,0,38
3920,5,0,0,361
3921,9,0,1,977
3922,21,3,1,493
3923,18,1,0,335
3924,30,5,1,473
3925,19,6,0,152
3926,28,5,0,89
3927,30,1,0,949
3928,13,1,1,406
3929,19,5,1,260
3930,30,2,1,953
3931,0,1,1,20
3932,30,3,0,668
3933,15,3,0,987
3934,7,5,0,434
3935,27,2,1,277
3936,3,5,1,864
3937,6,1,1,775
3938,29,5,0,880
3939,6,2,1,311
3940,20,2,1,715
3941,29,1,0,437
3942,0,4,0,79
3943,21,1,1,121
3944,21,1,0,351
3945,21,3,0,493
3946,12,5,0,447
3947,30,2,0,791
3948,20,4,1,711
3949,16,6,0,72
3950,24,5,1,611
3951,22,1,0,618
3952,15,4,0,344
3953,1,4,1,309
3954,2,6,1,609
3955,3,3,0,394
3956,23,0,1,622
3957,19,5,1,707
3958,2,4,1,975
3959,30,4,1,925
3960,26,2,1,801
3961,23,0,0,718
3962,28,2,1,942
3963,25,1,1,562
3964,13,6,1,81
3965,12,4,0,119
3966,21,0,1,802
3967,28,5,0,343
3968,18,4,1,140
3969,12,5,0,53
3970,19,6,1,222
3971,30,4,1,991
3972,5,5,0,667
3973,0,5,1,381
3974,21,0,0,90
3975,12,1,1,792
3976,8,4,1,213
3977,22,6,0,8
3978,10,6,0,784
3979,2,1,1,724
3980,15,3,0,82
3981,23,0,1,600
3982,12,4,1,348
3983,18,2,0,258
3984,24,0,1,265
3985,0,0,0,158
3986,28,0,1,664
3987,2,1,0,398
3988,8,6,1,625
3989,24,1,1,243
3990,12,1,0,797
3991,25,3,1,807
3992,27,2,1,636
3993,13,1,1,633
3994,27,2,1,912
3995,27,2,0,999
3996,16,0,1,954
3997,8,1,1,683
3998,16,3,1,208
3999,25,6,0,196
4000,19,4,0,532
4001,24,4,0,411
4002,20,1,0,608
4003,17,2,0,225
4004,2,4,0,834
4005,6,6,0,904
4006,2,3,1,891
4007,3,5,1,346
4008,20,4,0,835
4009,2,6,1,467
4010,10,4,0,44
4011,22,5,0,951
4012,9,4,0,547
4013,4,5,1,279
4014,24,0,1,949
4015,12,3,0,546
4016,15,5,1,144
4017,30,6,0,133
4018,17,0,0,721
4019,29,4,0,3
4020,4,1,0,895
4021,22,0,1,631
4022,20,1,0,364
4023,16,1,1,183
4024,3,0,1,625
4025,20,2,0,870
4026,3,6,0,413
4027,10,6,0,193
4028,30,0,1,880
4029,15,3,0,528
4030,4,6,1,760
4031,18,3,0,881
4032,3,1,1,975
4033,15,0,0,759
4034,27,6,1,859
4035,5,2,0,67
4036,21,1,0,718
4037,16,6,0,242
4038,7,5,1,455
4039,19,5,1,311
4040,24,1,0,613
4041,13,3,0,660
4042,14,0,0,142
4043,13,5,1,341
4044,2,2,0,761
4045,14,5,0,382
4046,2,3,0,58
4047,9,3,1,955
4048,28,5,0,91
4049,2,4,0,141
4050,2,4,1,703
4051,0,4,1,571
4052,0,2,1,686
4053,9,4,0,583
4054,3,1,1,352
4055,11,4,0,434
4056,11,3,0,782
4057,17,6,0,445
4058,14,1,0,684
4059,13,1,1,551
4060,7,3,0,485
4061,25,1,0,282
4062,21,6,1,73
4063,12,0,0,983
4064,8,1,0,650
4065,26,0,0,663
4066,4,0,1,164
4067,20,1,1,523
4068,27,2,0,23
4069,25,3,0,557
4070,2,3,1,36
4071,4,3,1,457
4072,10,3,1,230
4073,24,2,0,941
4074,7,1,0,318
4075,9,5,0,897
4076,23,0,0,928
4077,24,0,0,14
4078,18,1,1,337
4079,18,5,1,152
4080,1,4,0,861
4081,14,4,0,626
4082,4,0,1,213
4083,12,4,1,788
4084,28,2,1,108
4085,15,3,0,716
4086,21,3,1,641
4087,25,0,0,254
4088,5,3,0,923
4089,7,2,0,382
4090,30,2,1,23
4091,3,6,1,444
4092,12,6,1,898
4093,15,3,1,23
4094,5,1,0,19
4095,7,2,1,174
4096,24,1,0,510
4097,17,6,0,37
4098,27,2,1,63
4099,3,1,1,557
4100,22,0,0,582
4101,13,2,1,431
4102,8,4,1,296
4103,11,0,1,972
4104,17,0,0,667
4105,17,4,0,2
4106,26,4,1,299
4107,13,4,1,288
4108,20,1,1,781
4109,3,2,0,538
4110,0,5,1,856
4111,27,6,0,242
4112,4,4,1,580
4113,16,2,0,615
4114,7,0,1,674
4115,29,2,0,605
4116,13,2,1,344
4117,30,0,1,287
4118,3,6,0,64
4119,6,2,0,243
4120,10,2,1,562
4121,21,3,1,818
4122,10,3,0,357
4123,19,4,0,928
4124,6,6,1,498
4125,16,5,1,807
4126,7,6,0,384
4127,19,3,0,379
4128,13,6,0,184
4129,0,5,0,8
4130,22,1,0,123
4131,4,0,0,395
4132,16,0,0,36
4133,7,3,1,627
4134,4,1,0,126
4135,8,5,0,145
4136,22,1,0,753
4137,18,3,1,476
4138,1,3,0,394
4139,7,6,1,831
4140,24,2,1,89
4141,23,2,1,436
4142,19,6,1,749
4143,15,0,1,906
4144,15,3,1,490
4145,23,0,0,213
4146,10,3,0,462
4147,24,6,1,673
4148,10,1,1,295
4149,1,4,0,949
4150,9,1,0,729
4151,16,4,1,577
4152,24,6,0,58
4153,3,5,1,542
4154,15,5,1,408
4155,23,2,0,753
4156,5,0,0,317
4157,8,2,1,577
4158,0,4,0,516
4159,21,3,1,639
4160,22,3,1,252
4161,15,6,0,2
4162,23,4,1,726
4163,2,5,0,736
4164,2,3,1,139
4165,14,6,0,779
4166,16,0,0,786
4167,15,5,1,384
4168,10,0,0,434
4169,0,4,1,718
4170,12,6,1,859
4171,5,0,0,478
4172,29,2,0,26
4173,22,0,0,281
4174,24,0,1,930
4175,22,4,1,493
4176,3,5,0,158
4177,11,2,0,507
4178,13,4,0,642
4179,7,2,1,910
4180,1,3,0,844
4181,8,1,0,707
4182,10,2,0,850
4183,25,4,1,208
4184,19,2,1,642
4185,16,2,1,627
4186,30,3,1,878
4187,25,0,1,673
4188,16,5,0,895
4189,11,4,0,248
4190,30,5,0,856
4191,4,5,0,937
4192,23,4,1,884
4193,2,4,1,628
4194,30,5,1,638
4195,3,4,0,464
4196,19,3,1,14
4197,5,4,1,800
4198,1,6,1,703
4199,11,0,1,95
4200,8,3,1,254
4201,28,5,1,768
4202,0,2,1,998
4203,28,4,0,149
4204,1,0,1,70
4205,6,2,1,99
4206,5,0,1,450
4207,7,1,0,380
4208,21,2,0,496
4209,29,5,1,204
4210,16,4,0,370
4211,24,2,0,456
4212,18,5,1,861
4213,9,1,0,273
4214,13,2,0,764
4215,5,3,1,632
4216,6,3,1,294
4217,22,5,0,427
4218,10,0,1,58
4219,15,5,1,669
4220,10,5,0,821
4221,8,6,0,457
4222,29,1,1,53
4223,26,3,0,16
4224,29,6,1,691
4225,19,4,1,212
4226,22,6,0,720
4227,17,2,0,849
4228,10,2,1,693
4229,11,2,1,326
4230,24,5,0,70
4231,12,4,0,563
4232,11,5,1,330
4233,28,0,1,131
4234,17,5,0,606
4235,9,1,1,712
4236,29,4,0,600
4237,5,0,0,768
4238,10,6,0,755
4239,15,6,0,853
4240,16,0,0,372
4241,17,4,1,198
4242,13,6,1,35
4243,20,6,1,354
4244,7,5,1,84
4245,30,0,1,49
4246,9,0,1,317
4247,10,6,0,953
4248,23,3,0,371
4249,15,6,1,52
4250,18,1,0,933
4251,16,3,1,299
4252,8,4,0,911
4253,28,1,1,923
4254,5,3,1,843
4255,5,3,0,439
4256,19,4,0,433
4257,20,1,1,573
4258,4,1,1,2
4259,3,1,1,530
4260,6,0,1,587
4261,7,4,0,528
4262,11,6,0,790
4263,24,1,0,663
4264,6,0,1,560
4265,3,4,1,501
4266,9,2,0,42
4267,14,6,1,967
4268,27,4,0,650
4269,6,2,1,606
4270,16,6,1,299
4271,16,1,1,615
4272,6,2,1,568
4273,11,5,1,483
4274,30,0,1,280
4275,18,3,1,460
4276,8,2,0,431
4277,23,5,0,493
4278,3,6,1,2
4279,1,5,1,268
4280,18,2,0,276
4281,15,0,0,177
4282,15,6,0,520
4283,5,1,0,17
4284,12,5,1,291
4285,10,4,1,699
4286,20,5,1,340
4287,12,1,1,611
4288,12,4,1,725
4289,30,6,0,38
4290,15,3,1,58
4291,4,6,0,677
4292,27,2,1,291
4293,15,1,1,448
4294,12,5,0,267
4295,2,4,0,830
4296,5,5,1,392
4297,18,3,0,318
4298,22,1,0,930
4299,10,3,0,12
4300,10,3,1,460
4301,30,6,0,210
4302,16,1,1,920
4303,16,6,0,291
4304,11,0,0,467
4305,30,0,1,635
4306,14,4,1,951
4307,11,1,0,829
4308,6,1,0,766
4309,30,0,1,931
4310,7,4,1,338
4311,16,3,1,815
4312,8,5,0,767
4313,4,0,0,738
4314,21,6,1,101
4315,26,1,1,687
4316,13,5,1,575
4317,18,0,1,983
4318,11,3,0,498
4319,14,5,1,608
4320,2,1,0,104
4321,20,4,1,318
4322,29,3,1,127
4323,27,4,1,161
4324,25,6,0,78
4325,26,2,0,427
4326,5,2,0,603
4327,8,4,0,913
4328,16,4,0,848
4329,3,3,0,436
4330,2,1,0,486
4331,15,4,1,853
4332,17,2,0,710
4333,8,5,0,55
4334,6,1,1,113
4335,10,2,0,930
4336,4,1,0,428
4337,15,1,1,913
4338,14,6,1,536
4339,22,3,1,301
4340,10,0,0,440
4341,2,0,0,722
4342,10,3,1,989
4343,14,5,0,123
4344,22,6,1,62
4345,10,0,1,919
4346,3,2,1,779
4347,10,3,1,165
4348,10,4,0,909
4349,2,5,0,951
4350,29,4,1,936
4351,3,4,0,300
4352,3,3,1,928
4353,11,3,1,119
4354,30,5,0,723
4355,16,5,0,497
4356,10,5,1,8
4357,22,3,1,714
4358,15,2,0,931
4359,28,1,1,99
4360,11,2,1,857
4361,19,1,0,887
4362,16,2,0,347
4363,16,0,0,1000
4364,29,5,1,381
4365,7,5,0,252
4366,2,1,1,286
4367,30,1,1,343
4368,9,2,0,170
4369,24,1,0,489
4370,4,5,1,130
4371,18,3,0,506
4372,30,4,0,555
4373,10,4,1,821
4374,15,3,0,922
4375,6,3,0,840
4376,30,4,1,224
4377,28,6,1,645
4378,27,4,1,508
4379,15,3,0,522
4380,27,3,0,417
4381,30,2,1,940
4382,28,3,0,819
4383,12,1,1,853
4384,22,5,1,918
4385,4,5,0,712
4386,21,1,1,451
4387,7,3,0,916
4388,29,0,0,230
4389,29,1,1,569
4390,25,0,0,580
4391,21,2,1,397
4392,30,0,0,727
4393,17,2,0,948
4394,22,5,1,610
4395,28,0,0,210
4396,21,5,0,57
4397,23,3,1,60
4398,23,6,1,104
4399,0,6,0,432
4400,10,3,0,280
4401,16,4,0,167
4402,11,2,1,753
4403,26,5,0,366
4404,28,4,1,423
4405,1,3,1,13
4406,12,0,0,913
4407,12,0,1,449
4408,8,5,0,547
4409,20,4,0,519
4410,24,1,0,187
4411,1,3,0,302
4412,6,1,1,85
4413,23,3,1,379
4414,0,6,0,229
4415,16,0,0,994
4416,28,2,1,166
4417,17,6,1,608
4418,28,6,1,577
4419,23,3,1,560
4420,23,6,0,640
4421,7,2,0,304
4422,15,6,1,630
4423,24,2,0,154
4424,12,3,0,612
4425,9,3,0,586
4426,8,1,1,443
4427,27,2,1,98
4428,25,2,0,504
4429,22,5,0,110
4430,16,3,0,542
4431,15,4,1,375
4432,12,0,0,605
4433,17,2,0,45
4434,23,1,1,115
4435,25,6,1,649
4436,16,6,0,237
4437,1,4,0,9
4438,13,6,1,85
4439,15,4,0,397
4440,2,1,0,453
4441,11,2,1,93
4442,26,4,0,728
4443,22,0,1,72
4444,27,4,0,349
4445,7,4,0,936
4446,26,4,0,666
4447,18,6,0,352
4448,24,0,1,702
4449,24,0,0,435
4450,21,5,0,243
4451,8,2,0,312
4452,7,1,0,395
4453,1,6,1,118
4454,21,4,0,352
4455,7,6,1,274
4456,6,3,1,409
4457,2,3,1,94
4458,15,6,0,502
4459,17,2,1,215
4460,26,2,0,460
4461,10,3,1,725
4462,24,0,0,814
4463,30,4,0,293
4464,29,2,1,389
4465,30,6,1,490
4466,23,4,0,812
4467,12,6,0,806
4468,7,4,0,767
4469,26,6,1,321
4470,18,3,0,867
4471,11,0,1,299
4472,12,1,0,161
4473,3,0,1,190
4474,20,0,1,634
4475,6,1,0,28
4476,22,3,1,668
4477,6,5,1,295
4478,9,3,1,172
4479,23,3,1,904
4480,27,5,1,689
4481,17,1,0,755
4482,3,4,1,656
4483,16,3,0,33
4484,21,0,1,520
4485,15,4,1,946
4486,22,3,1,398
4487,6,6,0,359
4488,8,5,1,458
4489,1,2,1,177
4490,0,6,0,646
4491,18,1,1,954
4492,21,4,1,16
4493,19,4,1,955
4494,20,1,0,196
4495,24,1,1,734
4496,27,4,0,439
4497,4,3,0,345
4498,19,6,0,330
4499,14,6,1,817
4500,9,2,0,934
4501,17,0,0,717
4502,22,3,0,279
4503,9,0,1,375
4504,3,4,1,660
4505,15,1,1,176
4506,28,6,0,471
4507,1,2,0,232
4508,6,0,0,509
4509,13,1,0,844
4510,0,4,1,67
4511,0,0,1,1
4512,18,3,1,103
4513,26,1,1,660
4514,30,1,1,276
4515,0,1,1,764
4516,10,1,0,14
4517,21,4,1,705
4518,14,0,0,387
4519,5,0,1,429
4520,18,6,0,349
4521,30,5,1,873
4522,21,6,1,540
4523,6,4,1,718
4524,28,0,1,345
4525,30,2,1,402
4526,20,2,1,229
4527,11,6,1,882
4528,15,6,0,734
4529,20,5,1,332
4530,27,1,0,930
4531,11,0,0,527
4532,10,0,0,10
4533,7,5,1,202
4534,27,1,0,684
4535,13,5,1,991
4536,19,0,1,153
4537,18,5,0,182
4538,22,3,1,247
4539,25,4,0,969
4540,26,6,1,40
4541,4,5,0,133
4542,17,6,1,263
4543,25,5,0,578
4544,30,2,1,676
4545,14,2,0,235
4546,16,0,0,653
4547,8,1,1,88
4548,13,0,1,741
4549,13,0,1,244
4550,29,1,1,397
4551,5,2,1,113
4552,5,4,0,105
4553,28,3,0,639
4554,3,6,0,422
4555,29,0,1,980
4556,22,0,1,677
4557,3,4,1,1000
4558,19,6,1,341
4559,17,0,0,471
4560,10,4,1,327
4561,10,0,0,130
4562,11,2,0,670
4563,15,6,1,328
4564,25,6,0,392
4565,1,2,0,612
4566,16,6,0,727
4567,1,5,0,263
4568,10,2,0,962
4569,1,6,1,85
4570,3,0,0,836
4571,25,6,1,640
4572,2,5,0,356
4573,5,2,0,383
4574,17,6,0,467
4575,26,4,0,413
4576,20,6,1,230
4577,0,4,0,986
4578,21,1,1,20
4579,23,3,0,826
4580,25,4,0,758
4581,2,3,0,370
4582,24,4,0,605
4583,26,5,0,118
4584,0,6,1,39
4585,21,6,0,653
4586,0,4,0,237
4587,12,2,0,774
4588,23,4,0,30
4589,27,4,1,517
4590,19,1,1,560
4591,1,3,1,891
4592,13,6,1,329
4593,19,5,0,273
4594,22,1,1,316
4595,22,2,1,644
4596,21,6,1,971
4597,7,1,0,554
4598,29,1,1,48
4599,1,1,0,461
4600,30,4,0,153
4601,18,0,0,495
4602,2,4,1,129
4603,8,4,0,764
4604,23,6,1,867
4605,19,3,0,117
4606,29,1,0,183
4607,3,2,1,891
4608,28,5,0,512
4609,3,2,0,250
4610,18,0,1,926
4611,29,3,1,286
4612,6,2,0,601
4613,7,4,0,282
4614,4,3,1,70
4615,27,2,1,972
4616,16,1,0,865
4617,9,0,1,919
4618,28,5,1,511
4619,18,2,0,931
4620,28,2,0,585
4621,0,3,1,746
4622,5,4,1,273
4623,14,4,1,254
4624,7,3,0,717
4625,25,2,0,518
4626,14,2,0,613
4627,12,3,0,803
4628,19,0,0,159
4629,4,1,0,103
4630,1,3,1,128
4631,25,1,1,196
4632,17,3,0,118
4633,2,6,1,23
4634,29,1,1,734
4635,19,0,1,543
4636,10,3,0,396
4637,20,5,0,907
4638,8,2,1,188
4639,5,0,0,882
4640,8,1,0,246
4641,26,5,1,923
4642,14,2,1,44
4643,13,3,1,444
4644,22,1,1,732
4645,17,4,0,836
4646,12,4,1,450
4647,4,0,1,51
4648,19,0,0,721
4649,27,3,1,139
4650,5,3,1,841
4651,30,0,0,982
4652,6,2,1,534
4653,21,5,1,805
4654,4,1,1,971
4655,28,6,1,699
4656,20,0,0,660
4657,4,5,1,883
4658,22,2,0,51
4659,23,6,1,837
4660,23,0,0,441
4661,28,2,1,260
4662,24,5,0,516
4663,26,6,0,128
4664,16,1,1,533
4665,15,3,1,891
4666,13,3,0,903
4667,7,3,1,61
4668,7,4,0,233
4669,0,2,1,741
4670,8,6,1,5
4671,17,2,1,743
4672,0,2,1,615
4673,4,5,1,250
4674,20,2,1,647
4675,8,6,0,202
4676,11,3,1,989
4677,4,1,1,801
4678,0,3,0,539
4679,28,4,0,424
4680,19,2,1,748
4681,26,0,0,526
4682,22,6,1,156
4683,16,6,1,443
4684,3,0,0,32
4685,30,4,1,972
4686,22,3,0,625
4687,29,0,0,182
4688,2,3,0,685
4689,23,1,0,490
4690,21,6,1,308
4691,14,4,1,204
4692,23,1,1,409
4693,18,0,0,984
4694,28,0,1,32
4695,15,0,1,294
4696,24,2,0,955
4697,19,2,0,222
4698,3,4,1,441
4699,7,1,0,380
4700,22,2,1,329
4701,19,2,1,325
4702,18,6,1,871
4703,9,2,0,995
4704,1,2,1,824
4705,15,5,1,859
4706,9,6,1,616
4707,1,1,0,127
4708,30,0,1,569
4709,12,6,1,137
4710,15,3,1,772
4711,11,3,0,112
4712,21,0,0,896
4713,5,4,0,534
4714,6,5,0,367
4715,13,1,0,277
4716,12,6,0,408
4717,25,1,1,602
4718,2,6,0,905
4719,25,5,1,537
4720,10,2,0,547
4721,12,0,1,131
4722,30,2,1,676
4723,29,0,0,637
4724,15,5,1,183
4725,3,1,1,9
4726,1,3,1,304
4727,0,2,0,57
4728,23,0,1,273
4729,28,2,1,344
4730,28,0,1,806
4731,15,1,1,207
4732,28,0,1,980
4733,20,0,0,119
4734,20,0,0,958
4735,9,5,1,146
4736,4,1,1,278
4737,28,5,0,459
4738,23,1,0,479
4739,6,1,0,652
4740,17,4,0,980
4741,27,2,0,504
4742,2,0,0,353
4743,19,1,1,273
4744,6,5,0,8
4745,15,2,1,82
4746,17,4,0,307
4747,26,2,1,784
4748,8,1,0,568
4749,23,2,0,987
4750,7,1,1,883
4751,22,6,0,594
4752,25,2,0,100
4753,23,4,1,764
4754,18,1,1,598
4755,4,4,1,557
4756,0,0,0,620
4757,17,6,0,831
4758,17,0,1,969
4759,16,4,0,826
4760,5,3,0,204
4761,12,0,1,858
4762,16,1,1,891
4763,9,5,0,734
4764,24,2,1,898
4765,12,6,1,779
4766,6,3,1,391
4767,28,4,0,358
4768,2,1,0,226
4769,16,0,0,360
4770,22,5,1,600
4771,6,1,0,851
4772,22,6,1,222
4773,24,0,1,924
4774,2,1,1,304
4775,22,1,0,207
4776,12,5,0,398
4777,24,6,0,142
4778,26,3,1,792
4779,18,1,0,796
4780,8,6,0,279
4781,20,5,0,363
4782,6,6,0,848
4783,30,5,0,371
4784,24,3,0,669
4785,12,0,0,242
4786,14,4,1,517
4787,1,3,0,477
4788,13,2,1,989
4789,19,3,1,703
4790,12,2,0,869
4791,9,2,0,240
4792,26,2,1,264
4793,30,5,1,792
4794,23,3,0,115
4795,10,2,1,856
4796,4,1,1,559
4797,16,1,0,842
4798,25,6,0,103
4799,10,1,1,757
4800,5,4,0,389
4801,18,3,1,815
4802,20,3,1,103
4803,4,0,1,576
4804,27,4,1,299
4805,14,0,1,525
4806,13,3,1,356
4807,13,4,0,725
4808,15,3,0,723
4809,27,1,1,577
4810,26,6,0,973
4811,2,5,0,541
4812,25,3,1,180
4813,26,2,0,848
4814,28,0,0,29
4815,9,6,0,880
4816,25,1,1,243
4817,28,1,1,229
4818,19,6,0,824
4819,1,0,1,355
4820,22,3,1,569
4821,9,2,1,420
4822,12,0,0,434
4823,28,3,0,206
4824,13,3,1,69
4825,17,1,1,198
4826,7,0,0,44
4827,0,3,0,908
4828,7,2,0,485
4829,30,0,0,463
4830,20,5,1,700
4831,18,2,0,670
4832,19,5,1,1000
4833,21,2,1,897
4834,10,1,0,215
4835,15,2,0,374
4836,8,2,0,401
4837,27,0,1,348
4838,19,3,1,559
4839,16,5,1,515
4840,8,2,1,214
4841,16,6,1,650
4842,16,0,0,62
4843,25,5,0,68
4844,10,4,0,914
4845,2,0,0,996
4846,10,4,0,598
4847,3,5,1,249
4848,16,4,1,789
4849,18,3,0,717
4850,5,6,0,940
4851,17,1,0,557
4852,12,3,1,770
4853,20,6,1,908
4854,29,6,0,296
4855,5,4,0,63
4856,5,6,1,612
4857,5,0,0,36
4858,0,3,1,759
4859,15,6,1,220
4860,29,2,0,495
4861,16,3,1,881
4862,24,0,1,643
4863,12,3,1,711
4864,9,4,1,847
4865,14,2,0,572
4866,27,3,0,15
4867,20,4,0,900
4868,20,3,0,746
4869,5,5,1,850
4870,18,0,1,929
4871,1,3,0,223
4872,17,4,0,433
4873,15,2,1,691
4874,19,2,1,319
4875,8,6,1,495
4876,21,5,0,127
4877,26,2,1,64
4878,13,2,1,261
4879,16,4,0,516
4880,3,0,0,982
4881,2,3,1,228
4882,4,6,0,671
4883,14,5,1,696
4884,25,5,1,755
4885,5,6,1,815
4886,10,5,0,506
4887,12,0,0,19
4888,16,4,0,945
4889,4,3,1,122
4890,9,6,0,207
4891,16,4,1,863
4892,7,2,1,868
4893,6,2,1,809
4894,15,5,0,789
4895,20,1,0,345
4896,8,0,1,787
4897,22,6,0,283
4898,3,0,0,483
4899,21,4,1,383
4900,10,5,1,48
4901,22,6,0,563
4902,21,4,0,553
4903,17,2,1,378
4904,5,6,1,946
4905,10,2,1,288
4906,22,1,0,415
4907,22,1,0,224
4908,8,4,0,584
4909,28,1,0,991
4910,5,0,0,609
4911,16,2,0,906
4912,26,0,0,292
4913,19,2,1,726
4914,21,2,1,466
4915,20,1,0,788
4916,25,0,0,799
4917,27,4,0,889
4918,5,0,1,319
4919,20,2,1,303
4920,2,5,0,20
4921,10,1,0,487
4922,3,5,1,353
4923,22,3,0,888
4924,26,3,1,8
4925,0,1,1,470
4926,0,6,0,968
4927,23,1,0,848
4928,1,6,1,196
4929,14,1,0,148
4930,10,6,1,54
4931,0,3,1,531
4932,3,6,0,108
4933,8,5,1,415
4934,24,6,1,344
4935,27,0,1,505
4936,30,6,0,931
4937,9,4,1,492
4938,17,4,0,105
4939,0,2,0,290
4940,0,1,0,984
4941,30,4,1,597
4942,22,0,0,643
4943,3,5,0,879
4944,9,4,1,153
4945,22,0,0,839
4946,1,3,1,73
4947,3,3,0,481
4948,6,1,1,475
4949,14,4,1,841
4950,12,3,0,224
4951,22,1,0,254
4952,5,0,0,442
4953,11,6,0,641
4954,30,0,1,116
4955,5,6,1,127
4956,10,3,0,116
4957,28,2,0,182
4958,10,1,1,120
4959,6,2,0,648
4960,15,2,1,305
4961,3,5,0,994
4962,8,6,0,41
4963,27,0,0,614
4964,1,3,1,546
4965,27,6,1,547
4966,30,6,0,867
4967,5,2,1,623
4968,19,2,1,210
4969,11,0,0,739
4970,5,1,1,780
4971,28,5,0,328
4972,20,4,1,768
4973,4,5,1,310
4974,27,6,0,97
4975,3,5,0,393
4976,24,5,0,597
4977,30,6,1,584
4978,27,1,1,85
4979,5,0,0,841
4980,11,4,0,929
4981,13,0,0,938
4982,2,0,1,325
4983,10,2,0,163
4984,23,5,0,497
4985,29,3,0,932
4986,28,2,1,311
4987,6,3,1,565
4988,1,4,0,731
4989,17,0,1,284
4990,1,1,1,375
4991,29,2,0,585
4992,21,1,0,672
4993,24,0,0,364
4994,19,1,1,972
4995,1,1,1,790
4996,10,1,0,79
4997,29,5,1,850
4998,12,6,0,292
4999,28,2,1,558
5000,30,4,1,975
5001,30,0,0,814
5002,12,5,0,392
5003,6,0,1,343
5004,17,0,0,972
5005,8,0,0,38
5006,11,1,0,485
5007,6,5,0,209
5008,28,5,1,423
5009,6,3,1,684
5010,28,4,0,107
5011,6,3,1,382
5012,29,3,0,183
5013,0,5,1,892
5014,18,0,1,881
5015,9,4,0,101
5016,5,2,1,973
5017,21,6,0,523
5018,15,6,0,168
5019,4,0,1,871
5020,18,4,1,777
5021,25,1,0,553
5022,19,5,0,891
5023,22,5,1,94
5024,22,5,0,310
5025,26,4,1,371
5026,17,5,1,371
5027,28,0,0,365
5028,9,3,1,733
5029,16,3,1,685
5030,13,2,0,332
5031,25,1,1,488
5032,12,2,0,434
5033,18,6,0,375
5034,25,0,0,832
5035,5,4,0,541
5036,17,5,0,29
5037,10,6,0,498
5038,11,6,1,172
5039,14,4,0,329
5040,24,5,0,453
5041,24,3,1,446
5042,10,4,1,84
5043,24,0,0,632
5044,30,2,1,591
5045,14,0,1,169
5046,23,1,0,249
5047,6,2,1,982
5048,28,6,1,372
5049,17,5,0,882
5050,20,6,1,564
5051,9,5,0,824
5052,17,6,0,113
5053,5,1,0,111
5054,18,5,1,824
5055,1,1,1,154
5056,20,1,0,598
5057,13,6,0,803
5058,7,3,1,633
5059,20,3,1,603
5060,27,2,0,56
5061,7,1,0,40
5062,2,6,0,21
5063,4,1,0,746
5064,13,3,0,182
5065,14,0,1,407
5066,7,0,1,542
5067,0,0,1,919
5068,3,5,1,596
5069,29,0,1,874
5070,28,2,0,663
5071,21,2,1,38
5072,22,4,1,42
5073,3,4,0,93
5074,13,4,0,69
5075,7,3,0,407
5076,11,3,0,391
5077,17,2,1,627
5078,9,2,0,806
5079,23,1,1,776
5080,8,3,0,913
5081,12,2,1,969
5082,0,6,0,62
5083,9,4,0,620
5084,0,5,0,989
5085,11,3,0,169
5086,3,1,1,400
5087,6,4,0,21
5088,21,5,1,543
5089,13,4,1,852
5090,12,4,1,135
5091,27,0,0,875
5092,17,0,0,900
5093,0,0,0,978
5094,30,5,0,714
5095,24,4,1,566
5096,1,1,0,380
5097,2,0,0,761
5098,18,3,1,390
5099,21,0,0,467
5100,23,3,0,849
5101,6,0,0,954
5102,16,6,1,725
5103,8,0,1,93
5104,13,2,1,800
5105,28,5,0,27
5106,28,4,0,996
5107,26,3,0,73
5108,3,4,1,782
5109,29,6,1,621
5110,5,3,0,796
5111,4,4,0,266
5112,26,2,1,378
5113,24,6,0,880
5114,30,3,1,76
5115,16,3,1,789
5116,23,1,0,302
5117,29,4,0,438
5118,0,0,0,374
5119,20,5,0,332
5120,27,3,0,874
5121,5,4,0,682
5122,22,6,0,682
5123,23,1,1,857
5124,24,5,1,231
5125,27,6,0,501
5126,27,3,1,757
5127,24,6,1,938
5128,11,5,1,491
5129,24,1,0,248
5130,24,0,0,171
5131,17,3,1,664
5132,16,4,0,905
5133,29,5,0,854
5134,15,3,1,392
5135,25,4,1,780
5136,22,4,1,89
5137,13,6,1,122
5138,13,2,1,671
5139,8,0,0,891
5140,28,5,0,748
5141,8,2,0,535
5142,4,2,1,106
5143,21,6,1,313
5144,2,5,0,993
5145,15,6,0,433
5146,26,0,1,718
5147,0,3,0,751
5148,19,2,1,19
5149,12,0,1,384
5150,23,6,0,347
5151,17,2,1,458
5152,15,5,1,619
5153,17,4,0,977
5154,29,2,1,264
5155,2,2,1,430
5156,22,5,1,691
5157,30,4,0,326
5158,10,5,1,911
5159,21,6,0,549
5160,23,6,0,681
5161,18,6,1,337
5162,5,1,1,666
5163,23,0,1,48
5164,21,2,1,93
5165,4,3,0,860
5166,11,6,1,275
5167,15,6,0,987
5168,8,4,0,211
5169,12,2,0,161
