RestaurantId,LocationId,Hours,Stars,Category,RestaurantName
764,764,"Monday: 0:0-0:0
Tuesday: 9:0-17:0
Wednesday: 10:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 9:0-16:0
Sunday: Closed",4.0,"Professional Services, Men's Hair Salons, Local Services, Barbers, Beauty & Spas, Hair Salons",Straight Edge Barber Shop
765,765,"Monday: 11:0-20:30
Tuesday: 11:0-20:30
Wednesday: 11:0-20:30
Thursday: 11:0-20:30
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:30-20:30",4.0,"Restaurants, Pizza, Salad",Nicola's Pizza
766,766,"Monday: 7:0-18:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 7:0-18:0
Sunday: 7:0-18:0",4.0,"Golf, Active Life",Creve Coeur Golf Course
767,767,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.0,"Food, Gas Stations, Service Stations, Convenience Stores, Automotive, Coffee & Tea, Gas Stations",7-Eleven
768,768,"Monday: 14:0-18:0
Tuesday: 14:0-18:0
Wednesday: 14:0-18:0
Thursday: 14:0-18:0
Friday: 14:0-17:30
Saturday: 9:0-10:0
Sunday: Closed",5.0,"Chiropractors, Physical Therapy, Massage Therapy, Health & Medical",Optilife Chiropractic
769,769,"Monday: 5:0-21:0
Tuesday: 5:0-21:0
Wednesday: 5:0-21:0
Thursday: 5:0-21:0
Friday: 5:0-22:0
Saturday: 5:0-22:0
Sunday: 6:0-21:0",2.5,"Restaurants, Fast Food, Burgers",Hardee's
770,770,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Shopping, Jewelry, Watches, Antiques",Richard Kenneth Jewelers
771,771,"Monday: 10:45-14:0
Tuesday: 10:45-14:0
Wednesday: 10:45-14:0
Thursday: 10:45-14:0
Friday: 10:45-14:0
Saturday: Closed
Sunday: Closed",4.5,"Sandwiches, Breakfast & Brunch, Food Stands, Italian, Restaurants",Cafe Olivia
772,772,"Monday: 0:0-0:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-22:0
Friday: 11:0-19:0
Saturday: 11:0-22:0
Sunday: 11:0-21:0",4.0,"Restaurants, Wine Bars, Italian, Food, Sandwiches, Nightlife, Breweries, Bars, Pizza",CD Roma Restaurant
773,773,"Monday: 9:0-18:0
Tuesday: Closed
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 9:0-18:0
Sunday: 9:0-18:0",5.0,"Beauty & Spas, Estheticians, Makeup Artists, Hair Removal, Skin Care",Glow by Natalia Barlow
774,774,"Monday: 0:0-0:0
Tuesday: 8:0-16:0
Wednesday: 8:0-16:0
Thursday: 8:0-16:0
Friday: 8:0-16:0
Saturday: Closed
Sunday: Closed",3.5,"Event Planning & Services, Party & Event Planning, Party Equipment Rentals",Weinhardt Party Rentals
775,775,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: Closed",3.5,"Beauty & Spas, Hair Salons, Hair Stylists",SmartStyle
776,776,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Hiking, Active Life",Sweetwater Wetlands
777,777,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-19:0
Sunday: 11:0-17:0",3.0,"Waxing, Beauty & Spas, Nail Salons, Hair Removal",B&L Nails Spa
778,778,"Monday: 5:0-0:0
Tuesday: 5:0-0:0
Wednesday: 5:0-0:0
Thursday: 5:0-0:0
Friday: 5:0-0:0
Saturday: 5:0-0:0
Sunday: 5:0-0:0",2.0,"Restaurants, Coffee & Tea, Fast Food, Burgers, Food",McDonald's
779,779,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: Closed",4.0,"Restaurants, Mexican",Rosa Mezcal
780,780,"Monday: 0:0-0:0
Tuesday: 7:0-13:0
Wednesday: 7:0-13:0
Thursday: 7:0-13:0
Friday: 7:0-13:0
Saturday: 8:0-14:0
Sunday: 7:30-14:0",4.0,"Breakfast & Brunch, Restaurants",The Original Pancake House
781,781,"Monday: 9:0-9:0
Tuesday: 9:0-9:0
Wednesday: 9:0-9:0
Thursday: 9:0-9:0
Friday: 9:0-9:0
Saturday: 9:0-9:0
Sunday: 9:0-9:0",5.0,"Shaved Ice, Food Stands, Restaurants, Street Vendors, Food Trucks, Food, Desserts",Crush Gourmet Raspados
782,782,"Monday: 16:0-21:30
Tuesday: 16:0-21:30
Wednesday: 16:0-21:30
Thursday: 16:0-21:30
Friday: 16:0-21:30
Saturday: 11:0-22:0
Sunday: 11:0-21:30",3.5,"Indian, Restaurants, Pakistani, American (New)",India Palace
783,783,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.0,"Automotive, Car Wash, Auto Detailing",Octopus Car Wash
784,784,"Monday: 11:0-20:0
Tuesday: 11:0-20:0
Wednesday: 11:0-20:0
Thursday: 11:0-20:0
Friday: 11:0-20:0
Saturday: 11:0-20:0
Sunday: 11:0-19:0",3.0,"Soup, Salad, American (Traditional), Vegetarian, Sandwiches, American (New), Restaurants",Saladworks
785,785,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: 12:0-22:0",2.5,"Restaurants, Pizza, Fast Food",Candida's Pizza
786,786,"Monday: 7:30-17:30
Tuesday: 7:30-17:30
Wednesday: 7:30-17:30
Thursday: 7:30-17:30
Friday: 7:30-17:30
Saturday: Closed
Sunday: Closed",4.0,"Automotive, Wheel & Rim Repair, Tires, Auto Repair, Oil Change Stations",J C Automotive Service
787,787,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: Closed",4.0,"Pets, Pet Stores, Pet Services, Pet Groomers",Kristi's Pet Grooming
788,788,"Monday: 9:0-21:0
Tuesday: 9:0-18:0
Wednesday: 9:0-21:0
Thursday: 9:0-18:0
Friday: 9:0-21:0
Saturday: 9:0-18:0
Sunday: Closed",3.0,"Car Dealers, Auto Repair, Local Flavor, Automotive",Mungenast Lexus of St Louis
789,789,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Health & Medical, Hospitals, Medical Centers",Cooper Medical Center
790,790,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",5.0,"Shopping, Home & Garden, Appliances",Global Appliance Parts
791,791,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",4.5,"Criminal Defense Law, Professional Services, Lawyers, Personal Injury Law",Ristenpart Law
792,792,"Monday: 0:0-0:0
Tuesday: 9:0-16:0
Wednesday: 8:0-0:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 10:0-16:0
Sunday: 10:0-16:0",3.5,"Shopping, Bookstores, Books, Mags, Music & Video",Textbook Brokers UNR
793,793,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.0,"Radio Stations, Mass Media",WMGK 102.9 FM
794,794,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.5,"Hotels & Travel, Airport Shuttles, Transportation",Reno Tahoe Shuttle
795,795,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",1.0,"Local Services, Preschools, Education, Elementary Schools, Child Care & Day Care",Creative Beginnings Pre-School & Kindergarten
796,796,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.0,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels",Courtyard by Marriott Nashville Downtown
797,797,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 18:0-23:0
Saturday: 18:0-23:0
Sunday: 16:30-21:0",4.0,"Arts & Entertainment, Performing Arts, Cinema",ACME Screening Room
798,798,"Monday: 0:0-0:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-18:0
Sunday: 11:0-17:0",2.5,"Wigs, Adult Entertainment, Fashion, Adult, Arts & Crafts, Lingerie, Costumes, Nightlife, Shopping",The Ladies Room
799,799,"Monday: 17:0-2:30
Tuesday: 17:0-2:30
Wednesday: 17:0-2:30
Thursday: 17:0-3:0
Friday: 17:0-2:30
Saturday: 17:0-2:30
Sunday: 17:0-2:30",3.5,"Restaurants, Nightlife, Dance Clubs, Falafel, Lounges, Hookah Bars, Bars, Mediterranean",Brugada
800,800,"Monday: 0:0-0:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-17:0
Saturday: 9:0-17:0
Sunday: 9:0-17:0",3.5,"Automotive, Wheel & Rim Repair, Body Shops, Oil Change Stations, Auto Repair, Tires",Tire Choice Auto Service Centers
801,801,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-22:0",3.5,"Tacos, Live/Raw Food, Mexican, Seafood, Burgers, Restaurants",O'Shucks Seafood & Grill
802,802,"Monday: 0:30-0:30
Tuesday: 0:30-0:30
Wednesday: 0:30-0:30
Thursday: 0:30-0:30
Friday: 0:30-0:30
Saturday: 0:30-0:30
Sunday: 0:30-0:30",3.5,"Event Planning & Services, Hotels, Hotels & Travel",Econo Lodge
803,803,"Monday: 9:30-19:30
Tuesday: 9:30-19:30
Wednesday: 9:30-19:30
Thursday: 9:30-19:30
Friday: 9:30-19:30
Saturday: 9:30-18:0
Sunday: 10:0-17:0",3.5,"Beauty & Spas, Nail Salons, Waxing, Hair Removal",Beauty Nails
804,804,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.0,"Food, Coffee & Tea",Tim Hortons
805,805,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Massage, Health & Medical, Beauty & Spas, Medical Spas",reYOU massage
806,806,"Monday: 7:0-18:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: Closed
Sunday: Closed",1.0,"Travel Services, Financial Services, Insurance, Hotels & Travel",International Medical Group
807,807,"Monday: Closed
Tuesday: 10:0-18:30
Wednesday: 10:0-18:30
Thursday: 10:0-18:30
Friday: 10:0-18:30
Saturday: 9:30-14:30
Sunday: Closed",5.0,"Makeup Artists, Hair Salons, Beauty & Spas",Paige Simmons Salon
808,808,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-21:0
Sunday: Closed",3.0,"Swimming Lessons/Schools, Active Life, Education, Specialty Schools, Fitness & Instruction",Sunshine Swim School
809,809,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-18:0
Sunday: 11:0-17:0",2.0,"Car Dealers, Auto Parts & Supplies, Tires, Auto Repair, Automotive",Sherwood Nissan
810,810,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-21:0
Sunday: 9:0-21:0",3.5,"Jet Skis, Active Life, Boating",John's Pass Waverunners
811,811,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,"Gift Shops, Flowers & Gifts, Food, Florists, Chocolatiers & Shops, Shopping, Specialty Food",Edible Arrangements
812,812,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: 16:0-21:0",3.5,"Pizza, Food, Food Delivery Services, Salad, Restaurants, Gluten-Free",HotBox Pizza
813,813,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Day Spas, Cosmetics & Beauty Supply, Beauty & Spas, Shopping, Nail Salons",Nailtek
814,814,"Monday: 0:0-0:0
Tuesday: 5:0-21:0
Wednesday: 5:0-21:0
Thursday: 5:0-21:0
Friday: 5:0-15:0
Saturday: 7:0-19:0
Sunday: 7:0-19:0",3.0,"Fitness & Instruction, Swimming Pools, Active Life, Recreation Centers, Gyms",Santa Barbara Athletic Club
815,815,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 11:0-19:0
Sunday: 12:0-18:0",2.5,"Restaurants, Pretzels, Food, Bakeries",Auntie Anne's
816,816,"Monday: 7:30-20:0
Tuesday: 7:30-20:0
Wednesday: 7:30-20:0
Thursday: 7:30-20:0
Friday: 7:30-20:0
Saturday: 8:30-19:0
Sunday: Closed",3.5,"Automotive, Used Car Dealers, Auto Repair, Car Dealers",Audi Boise
817,817,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.0,"Hotels, Hotels & Travel, Event Planning & Services",La Quinta Inn by Wyndham Indianapolis East-Post Drive
818,818,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 10:0-18:0
Sunday: Closed",2.5,"Shopping, Food, Health & Medical, Pharmacy, Convenience Stores, Drugstores",CVS Optical
819,819,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,Active Life,Run Montecito-Summerland
820,820,"Monday: 9:0-17:0
Tuesday: Closed
Wednesday: Closed
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: 9:0-17:0",3.5,"Boat Charters, Active Life, Boat Tours, Boating, Event Planning & Services, Rafting/Kayaking, Fishing, Tours, Hotels & Travel",Windsong Charters & Boat Rentals
821,821,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",5.0,"Barbers, Men's Hair Salons, Hair Salons, Beauty & Spas",Factotum Barber + Supply
822,822,"Monday: 7:0-15:0
Tuesday: 7:0-15:0
Wednesday: 7:0-15:0
Thursday: 7:0-15:0
Friday: 7:0-15:0
Saturday: 7:0-15:30
Sunday: 7:0-15:30",4.0,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",Cedar Park Cafe
823,823,"Monday: Closed
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-21:0
Saturday: 11:30-21:0
Sunday: 11:30-20:0",4.0,"Salad, Pizza, Restaurants, Italian",Joe’s Pizza and Pasta
824,824,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-21:30
Saturday: 11:0-21:30
Sunday: 11:0-21:0",3.0,"Barbeque, Restaurants, Event Planning & Services, Caterers",Sonny's BBQ
825,825,"Monday: 8:0-18:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 9:0-17:0
Sunday: Closed",4.5,"Home Services, Home Inspectors",HouseMaster Home Inspections
826,826,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: Closed
Sunday: Closed",4.5,"Real Estate Agents, Home Services, Local Services, Real Estate, Shared Office Spaces",Reno Collective Coworking
827,827,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-2:0
Thursday: 11:0-2:0
Friday: 11:0-3:0
Saturday: 11:0-3:0
Sunday: 8:0-0:0",3.5,"Arts & Entertainment, Music Venues, Nightlife",Porpoise Pub
828,828,"Monday: 0:0-0:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 8:0-17:0
Sunday: Closed",5.0,"Automotive, Auto Repair, Oil Change Stations, Tires",BRAKEmax
829,829,"Monday: Closed
Tuesday: 16:0-21:0
Wednesday: 11:30-21:0
Thursday: 11:30-21:0
Friday: 11:30-21:30
Saturday: 16:0-21:30
Sunday: 12:0-21:0",3.5,"Steakhouses, Restaurants",Crescent City Steak House
830,830,"Monday: 8:0-19:0
Tuesday: 8:0-19:0
Wednesday: 8:0-19:0
Thursday: 8:0-19:0
Friday: 8:0-19:0
Saturday: 8:0-17:0
Sunday: Closed",2.5,"Flowers & Gifts, Chocolatiers & Shops, Florists, Gift Shops, Specialty Food, Shopping, Food, Desserts",Edible Arrangements
831,831,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-21:0",3.0,"Pizza, Restaurants",Tony Sopranos Pizza
832,832,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,"Delis, Restaurants",Gandolfo's New York Deli
833,833,"Monday: Closed
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",5.0,"Art Classes, Education, Arts & Entertainment",Board & Brush Greenwood
834,834,"Monday: 10:0-19:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: 9:0-17:0
Sunday: Closed",2.0,"Car Dealers, Auto Repair, Automotive, Used Car Dealers",Oak Motors
835,835,"Monday: 7:30-18:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 8:0-17:0
Sunday: Closed",4.0,"Automotive, Auto Repair, Oil Change Stations, Tires",Kal Tire
836,836,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.5,"Food, Coffee & Tea, Gas Stations, Restaurants, Automotive, Sandwiches, Convenience Stores",Wawa
837,837,"Monday: Closed
Tuesday: 11:0-20:0
Wednesday: 11:0-20:0
Thursday: 11:0-20:0
Friday: 11:0-20:0
Saturday: 11:0-20:0
Sunday: 11:0-18:0",4.5,"Restaurants, Barbeque",Triple R's Smokehouse
838,838,"Monday: 10:0-16:0
Tuesday: 9:0-20:0
Wednesday: 9:0-20:0
Thursday: 9:0-20:0
Friday: 9:0-18:0
Saturday: 9:0-16:0
Sunday: Closed",4.0,"Hair Salons, Massage, Hair Removal, Waxing, Beauty & Spas",Aqua Terra Salon & Spa
839,839,"Monday: 11:0-20:0
Tuesday: 11:0-20:0
Wednesday: 11:0-20:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-19:0",2.5,"Restaurants, Sandwiches, Cheesesteaks",Tony luke's
840,840,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.0,"Shopping, Building Supplies, Home Services",Tile Source
841,841,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: Closed",4.0,"Barbeque, Asian Fusion, Restaurants, Korean",Lee House
842,842,"Monday: 6:30-14:30
Tuesday: 6:30-14:30
Wednesday: 6:30-14:30
Thursday: 6:30-14:30
Friday: 6:30-14:30
Saturday: 6:30-14:30
Sunday: 6:30-14:30",4.0,"Breakfast & Brunch, Restaurants",Ted's Luncheonette
843,843,"Monday: 0:0-0:0
Tuesday: 9:30-18:0
Wednesday: 9:30-18:0
Thursday: 9:30-18:0
Friday: 9:30-18:0
Saturday: 8:0-17:0
Sunday: 11:0-16:0",4.0,"Self Storage, Local Services",US Storage Centers
844,844,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: Closed
Sunday: 10:0-18:0",4.5,"Health & Medical, Professional Services, Life Coach, Arts & Entertainment, Counseling & Mental Health, Psychics, Supernatural Readings, Fitness & Instruction, Active Life, Meditation Centers, Psychic Mediums",Intuitive Readings and Meditation with Zev
845,845,"Monday: 7:0-20:0
Tuesday: 7:0-20:0
Wednesday: 7:0-20:0
Thursday: 7:0-20:0
Friday: 7:0-20:0
Saturday: 8:0-20:0
Sunday: 8:0-18:0",4.0,"Coffee & Tea, Food, Restaurants, Internet Cafes, Breakfast & Brunch",Edgehill Cafe
846,846,"Monday: 11:0-21:30
Tuesday: 11:0-21:30
Wednesday: 11:0-21:30
Thursday: 11:0-21:30
Friday: 11:0-22:30
Saturday: 11:0-22:30
Sunday: 14:0-21:30",4.0,"Chinese, Restaurants",Shanghai Express
847,847,"Monday: 8:30-17:0
Tuesday: 8:30-17:0
Wednesday: 8:30-17:0
Thursday: 8:30-17:0
Friday: 8:30-19:0
Saturday: 8:30-15:0
Sunday: Closed",4.0,"Beauty & Spas, Barbers",Wyoming Barber Shop
848,848,"Monday: 7:30-16:30
Tuesday: 7:30-16:30
Wednesday: 7:30-16:30
Thursday: 7:30-16:30
Friday: 7:30-16:30
Saturday: Closed
Sunday: Closed",4.5,"Parks, Active Life",Franceschi Park
849,849,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",4.0,"Towing, Automotive, Auto Parts & Supplies, Auto Repair",Distler's Auto Repair
850,850,"Monday: 7:30-21:0
Tuesday: 7:30-21:0
Wednesday: 7:30-21:0
Thursday: 7:30-21:0
Friday: 7:30-21:0
Saturday: 9:0-18:0
Sunday: 11:0-16:0",1.5,"Car Dealers, Auto Repair, Automotive, Used Car Dealers",Go Auto Outlet West
851,851,"Monday: 0:0-0:0
Tuesday: 17:0-21:0
Wednesday: 17:0-21:0
Thursday: 17:0-21:0
Friday: 17:0-22:0
Saturday: 16:0-22:0
Sunday: 10:0-14:0",4.5,"Restaurants, Breakfast & Brunch, Steakhouses, Sandwiches",Carnivore
852,852,"Monday: 8:30-20:0
Tuesday: 7:30-17:0
Wednesday: 8:30-20:0
Thursday: 8:30-17:0
Friday: 7:30-12:30
Saturday: 7:0-12:0
Sunday: Closed",4.0,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry","Christopher J. Connolly, DMD, PA"
853,853,"Monday: 11:0-17:0
Tuesday: 11:0-17:0
Wednesday: 11:0-17:0
Thursday: 11:0-17:0
Friday: 11:0-17:0
Saturday: Closed
Sunday: Closed",5.0,"Jewelry, Shopping, Watch Repair, Bridal, Local Services",Barker Diamond Company
854,854,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",1.5,"Landscaping, Professional Services, Home Services",Dr.Green
855,855,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Active Life, Playgrounds",Jake's Place
856,856,"Monday: 9:30-22:0
Tuesday: 9:30-22:0
Wednesday: 9:30-22:0
Thursday: 9:30-22:0
Friday: 9:30-22:0
Saturday: 9:30-22:0
Sunday: 12:0-17:0",5.0,"Food, Beer, Wine & Spirits",Pecos Liquor Store
857,857,"Monday: 8:0-18:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 8:0-17:0
Sunday: 10:0-15:30",3.5,"Flowers & Gifts, Specialty Food, Shopping, Food, Florists, Gift Shops, Chocolatiers & Shops",Edible Arrangements
858,858,"Monday: 0:0-0:0
Tuesday: 11:30-21:0
Wednesday: 11:30-21:0
Thursday: 11:30-21:0
Friday: 11:30-21:0
Saturday: 11:30-21:0
Sunday: Closed",4.0,"Restaurants, Bars, Wine Bars, American (Traditional), Nightlife, American (New), Wineries, Local Flavor, Coffee & Tea, Food, Breakfast & Brunch, Steakhouses, Arts & Entertainment",Capitol Cellars
859,859,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.0,"Hotels & Travel, Hotels, Event Planning & Services, Resorts, Venues & Event Spaces",Crowne Plaza Philadelphia - King of Prussia
