RestaurantId,LocationId,Hours,Stars,Category,RestaurantName
7231,385,"Monday: 7:30-13:0
Tuesday: 7:30-18:0
Wednesday: 7:30-13:0
Thursday: 7:30-18:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",4.5,Earthy,Ferrel's Chiropractic
7232,280,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.5,Fruity,John B. Sargeant Wilderness Memorial Park
7233,276,"Monday: Closed
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-21:0
Saturday: 9:0-21:0
Sunday: 9:0-21:0",3.0,Fiery,Taco Rey
7234,736,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.0,Rich,Cheeseburger In Paradise
7235,131,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",3.5,Juicy,Pete and Ron's Tree Service
7236,757,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",3.0,Nutty,RR Racing
7237,36,"Monday: 7:30-16:0
Tuesday: 7:30-16:0
Wednesday: 7:30-16:0
Thursday: 7:30-16:0
Friday: 7:30-16:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",4.5,Fruity,Republic Plumbing
7238,522,"Monday: 0:0-0:0
Tuesday: 9:0-13:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: Closed
Saturday: Closed
Sunday: Closed",4.0,Buttery,"J Timothy Doerner, DDS"
7239,901,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",3.5,Sour,Primrose School of Cool Springs
7240,628,"Monday: 9:0-16:0
Tuesday: 8:30-16:30
Wednesday: 8:30-19:30
Thursday: 8:30-19:30
Friday: 8:30-17:0
Saturday: 8:30-17:0
Sunday: 10:0-16:0",3.5,Zesty,Jay Michael Salon
7241,252,"Monday: 0:0-0:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-17:0
Saturday: 11:0-19:0
Sunday: 11:0-16:0",5.0,Rich,Malena's Vintage Boutique
7242,987,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.0,Fruity,Affordable Home Realty
7243,483,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 9:0-15:0
Sunday: Closed",4.0,Fruity,Gentleman Jacks Barber Lounge
7244,242,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.5,Fiery,Michelfelder's Deli
7245,729,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Smokey,Abington Auto Care
7246,955,"Monday: 7:0-17:0
Tuesday: 7:0-17:0
Wednesday: 7:0-17:0
Thursday: 7:0-17:0
Friday: 7:0-17:0
Saturday: Closed
Sunday: Closed",5.0,Savory,Horn Pest Management
7247,92,"Monday: 0:0-0:0
Tuesday: 8:0-22:0
Wednesday: 8:0-22:0
Thursday: 8:0-22:0
Friday: 8:0-22:0
Saturday: 8:0-20:0
Sunday: 10:0-20:0",3.5,Gooey,Massage Envy - Palm Harbor
7248,424,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",1.0,Juicy,Patelka Dental
7249,261,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Salty,Keeping It Green Lawn Services
7250,573,"Monday: 9:0-20:0
Tuesday: 9:0-17:30
Wednesday: 9:0-20:0
Thursday: 9:0-17:30
Friday: 9:0-17:30
Saturday: 9:0-16:0
Sunday: 11:0-15:0",4.0,Zesty,Ray's Appliances
7251,70,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:30
Saturday: 12:0-22:30
Sunday: 12:0-22:0",2.5,Crispy,Cancun Mexican Restaurant
7252,541,"Monday: 6:30-21:30
Tuesday: 6:30-21:30
Wednesday: 6:30-21:30
Thursday: 6:30-21:30
Friday: 6:30-21:30
Saturday: 6:30-21:30
Sunday: 7:0-21:0",2.5,Sweet,Panera Bread
7253,270,"Monday: 0:0-0:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 10:0-17:0
Sunday: 11:0-17:0",4.0,Crispy,LL Flooring - La Vergne
7254,149,"Monday: 17:0-21:0
Tuesday: 17:0-21:0
Wednesday: 17:0-21:0
Thursday: 17:0-21:0
Friday: 16:0-22:0
Saturday: 16:0-22:0
Sunday: 11:0-21:0",4.0,Tangy,Stoney River Steakhouse and Grill
7255,911,"Monday: 0:0-0:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-13:0
Sunday: Closed",5.0,Nutty,Wire Solutions
7256,61,"Monday: 9:0-19:0
Tuesday: 9:0-13:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 10:0-19:0
Saturday: 9:0-13:0
Sunday: Closed",3.0,Umami,Downingtown Animal Hospital
7257,115,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Earthy,Envision Eye Specialists PC
7258,406,"Monday: 9:0-16:0
Tuesday: 9:0-19:30
Wednesday: 9:0-19:30
Thursday: 9:0-19:30
Friday: 9:0-19:30
Saturday: 9:0-19:30
Sunday: 11:0-15:0",5.0,Gooey,Urban Zen Bodywork
7259,598,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-22:0
Sunday: 9:0-22:0",3.5,Fluffy,Giovani Pizza
7260,687,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",4.0,Fluffy,Hampton Inn & Suites Boise/Spectrum
7261,451,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Dry,Dollar Car Rental
7262,891,"Monday: 12:0-21:30
Tuesday: 12:0-21:30
Wednesday: 12:0-21:30
Thursday: 12:0-21:30
Friday: 12:0-22:30
Saturday: 12:0-22:30
Sunday: 12:0-21:0",4.0,Fluffy,Yoya Self Service Frozen Yogurt and Bubble Tea
7263,793,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-17:0
Sunday: Closed",2.0,Cheesy,Plymouth Auto & Tire Center
7264,229,"Monday: Closed
Tuesday: 16:0-22:0
Wednesday: 16:0-22:0
Thursday: 16:0-22:0
Friday: 12:0-20:0
Saturday: 12:0-20:0
Sunday: 12:0-19:0",4.5,Chewy,Well Crafted Beer Company
7265,187,"Monday: 11:30-22:0
Tuesday: 11:30-22:0
Wednesday: 11:30-22:0
Thursday: 11:30-22:0
Friday: 8:0-23:0
Saturday: 8:0-23:0
Sunday: Closed",3.0,Savory,Kodiak Grill
7266,313,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 9:0-14:0
Sunday: Closed",3.0,Crunchy,Saguaro Aquatics
7267,512,"Monday: 8:0-16:0
Tuesday: 8:0-16:0
Wednesday: 8:0-16:0
Thursday: 8:0-16:0
Friday: 8:0-16:0
Saturday: Closed
Sunday: Closed",3.0,Fiery,Smile Design Dentistry - Tarpon Springs
7268,49,"Monday: 0:0-0:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-17:0
Saturday: 9:0-16:0
Sunday: Closed",4.5,Nutty,LaserOne MedSpa
7269,280,"Monday: 0:0-0:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: 8:0-17:0
Sunday: Closed",4.0,Spicy,Salon 427
7270,524,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",4.5,Tangy,Jug's Catering Service
7271,644,"Monday: 7:0-20:0
Tuesday: 7:0-20:0
Wednesday: 7:0-20:0
Thursday: 7:0-20:0
Friday: 7:0-20:0
Saturday: 7:0-20:0
Sunday: 7:0-20:0",4.0,Tender,Audubon Limousine
7272,133,"Monday: Closed
Tuesday: 8:0-14:30
Wednesday: 8:0-14:30
Thursday: 8:0-14:30
Friday: 8:0-14:30
Saturday: 8:0-14:30
Sunday: 8:30-14:0",4.5,Fruity,Wildflower Cafe
7273,731,"Monday: 8:30-19:0
Tuesday: 8:30-18:0
Wednesday: 8:30-18:0
Thursday: 8:30-19:0
Friday: 8:30-18:0
Saturday: 8:30-14:0
Sunday: Closed",4.5,Juicy,Berwyn Veterinary Center
7274,97,"Monday: 7:0-20:0
Tuesday: 7:0-19:0
Wednesday: 7:0-20:0
Thursday: 7:0-19:0
Friday: 7:0-20:0
Saturday: 7:0-18:0
Sunday: Closed",3.5,Dry,Mungenast St Louis Acura
7275,78,"Monday: 12:0-21:0
Tuesday: 12:0-21:0
Wednesday: 12:0-21:0
Thursday: 12:0-21:0
Friday: 12:0-21:0
Saturday: 12:0-21:0
Sunday: 12:0-18:0",5.0,Creamy,Carl Hesse's World Famous Tattoos
7276,4,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-18:0
Sunday: 11:0-18:0",1.5,Crunchy,Ashley HomeStore
7277,577,"Monday: 7:30-22:0
Tuesday: 7:30-22:0
Wednesday: 7:30-22:0
Thursday: 7:30-22:0
Friday: 7:30-23:0
Saturday: 7:30-22:0
Sunday: 7:30-22:0",4.0,Sour,El Merendero
7278,585,"Monday: 11:0-20:0
Tuesday: 11:0-20:0
Wednesday: 11:0-20:0
Thursday: 11:0-20:0
Friday: 11:0-20:0
Saturday: 11:0-20:0
Sunday: 11:0-20:0",5.0,Smokey,Fritangas Snacks
7279,775,"Monday: 13:0-21:0
Tuesday: 5:30-20:30
Wednesday: 13:0-21:0
Thursday: 5:30-20:30
Friday: 5:30-20:30
Saturday: 7:30-12:0
Sunday: 7:30-12:0",2.5,Juicy,iLoveKickboxing- Warminster
7280,235,"Monday: 9:0-17:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: Closed",4.0,Moist,Havven Salon
7281,303,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.5,Earthy,Bells Flowers
7282,655,"Monday: 10:0-17:0
Tuesday: 10:0-17:0
Wednesday: 10:0-17:0
Thursday: 10:0-17:0
Friday: 10:0-17:0
Saturday: 10:0-17:0
Sunday: 10:0-17:0",4.5,Tender,Posh Lingerie Bra and Boutique
7283,709,"Monday: 0:0-0:0
Tuesday: 12:0-22:0
Wednesday: 12:0-22:0
Thursday: 12:0-23:0
Friday: 11:0-23:0
Saturday: 12:0-22:0
Sunday: 12:0-20:0",4.0,Herbal,Cold Stone Creamery
7284,503,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-21:0
Sunday: 9:0-20:30",2.5,Juicy,Good Times Smoke Shop
7285,438,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.0,Fluffy,Carondelet Foothills Surgery
7286,27,"Monday: 7:30-19:30
Tuesday: 7:30-19:30
Wednesday: 7:30-19:30
Thursday: 7:30-19:30
Friday: 7:30-19:30
Saturday: 7:30-19:30
Sunday: 8:0-18:30",3.0,Tangy,Autozone
7287,810,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Spicy,LASPCA
7288,348,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: Closed
Thursday: 11:0-22:0
Friday: 11:0-22:30
Saturday: 11:0-22:30
Sunday: 11:0-22:0",4.5,Mild,So Korean Grill
7289,970,"Monday: 0:0-0:0
Tuesday: 8:0-22:0
Wednesday: 8:0-22:0
Thursday: 8:0-22:0
Friday: 8:0-21:0
Saturday: 8:0-0:0
Sunday: Closed",4.5,Tangy,Crumbl Cookies - Seminole
7290,732,"Monday: 0:0-0:0
Tuesday: 9:0-20:0
Wednesday: 9:0-20:0
Thursday: 9:0-20:0
Friday: 9:0-20:0
Saturday: 9:0-20:0
Sunday: 9:0-20:0",2.5,Smokey,Subway
7291,36,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",1.0,Umami,Dawn Career Institute
7292,936,"Monday: 8:30-19:0
Tuesday: 8:30-19:0
Wednesday: 8:30-19:0
Thursday: 7:15-19:0
Friday: 8:30-15:0
Saturday: 8:30-12:0
Sunday: 8:30-12:0",5.0,Mild,Sante Pilates Studio
7293,520,"Monday: 8:0-19:0
Tuesday: 8:0-19:0
Wednesday: 8:0-19:0
Thursday: 8:0-19:0
Friday: 8:0-19:0
Saturday: 10:0-19:0
Sunday: Closed",4.5,Tender,Heaven's Best Carpet Cleaning Lake Tahoe
7294,254,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.0,Tangy,BioLife Plasma Services
7295,776,"Monday: 0:0-0:0
Tuesday: 9:30-22:0
Wednesday: 9:30-22:0
Thursday: 9:30-22:0
Friday: 9:30-18:0
Saturday: 9:30-19:0
Sunday: 9:30-22:0",3.5,Creamy,eegee's
7296,462,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 9:0-22:0
Sunday: 9:0-22:0",3.5,Fruity,Marathon
7297,852,"Monday: 0:0-0:0
Tuesday: 8:0-21:30
Wednesday: 8:0-21:30
Thursday: 8:0-21:30
Friday: 8:0-22:30
Saturday: 8:0-22:30
Sunday: 8:0-21:30",3.5,Chewy,Scotland Run Golf Club
7298,695,"Monday: 7:0-21:0
Tuesday: 7:0-21:0
Wednesday: 7:0-21:0
Thursday: 7:0-21:0
Friday: 7:0-21:0
Saturday: 8:0-21:0
Sunday: 8:0-19:0",2.5,Buttery,Oteri's Italian Bakery | North 5th St
7299,631,"Monday: 0:0-0:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",5.0,Sweet,Hernandez Iron
7300,846,"Monday: 8:0-16:30
Tuesday: 8:0-16:30
Wednesday: 8:0-16:30
Thursday: 8:0-16:30
Friday: 8:0-16:30
Saturday: Closed
Sunday: Closed",3.5,Cheesy,Good Air Conditioning & Heating
7301,367,"Monday: 10:30-0:0
Tuesday: 10:30-0:0
Wednesday: 10:30-0:0
Thursday: 10:30-0:0
Friday: 10:30-1:0
Saturday: 10:30-1:0
Sunday: 10:30-0:0",2.0,Spicy,Domino's Pizza
7302,550,"Monday: 9:30-20:0
Tuesday: 9:30-20:0
Wednesday: 9:30-20:0
Thursday: 9:30-20:0
Friday: 9:30-20:0
Saturday: 9:30-20:0
Sunday: 10:0-18:0",4.0,Sweet,Blue J Nails
7303,741,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",4.5,Mild,Surf Happens
7304,722,"Monday: 0:0-0:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-17:0
Saturday: 10:0-17:0
Sunday: Closed",4.0,Dry,Schiller's Camera
7305,524,"Monday: 9:30-19:30
Tuesday: 9:30-19:30
Wednesday: 9:30-19:30
Thursday: 9:30-19:30
Friday: 9:30-19:30
Saturday: 9:0-19:0
Sunday: 11:0-17:0",3.5,Creamy,Posh Nails & Spa
7306,53,"Monday: 7:0-21:0
Tuesday: 7:0-21:0
Wednesday: 7:0-21:0
Thursday: 7:0-21:0
Friday: 7:0-21:0
Saturday: 7:0-21:0
Sunday: 7:0-21:0",5.0,Juicy,Ramadan Restaurant
7307,330,"Monday: 0:0-0:0
Tuesday: 9:0-22:0
Wednesday: 9:0-22:0
Thursday: 9:0-22:0
Friday: 9:0-22:0
Saturday: 10:0-18:0
Sunday: 12:0-18:0",3.5,Smokey,iFixandRepair
7308,374,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.0,Herbal,Best Western Music City Inn
7309,141,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.5,Mild,Hampton Inn
7310,225,"Monday: 0:0-0:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 8:0-20:0
Sunday: 8:0-20:0",4.0,Herbal,Metro Diner
7311,245,"Monday: 0:0-0:0
Tuesday: 10:0-16:0
Wednesday: 10:0-16:0
Thursday: 10:0-16:0
Friday: 10:0-16:0
Saturday: 10:0-14:0
Sunday: Closed",3.5,Zesty,Swiss Watch Center
7312,64,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,Umami,Johnson's Furniture
7313,731,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: 12:0-21:0",3.5,Earthy,Frank's Pizza & Restaurant
7314,125,"Monday: Closed
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-22:0
Saturday: 15:0-22:0
Sunday: 15:0-21:0",4.0,Juicy,Ristorante Attilio
7315,661,"Monday: Closed
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-17:0
Saturday: 9:0-15:0
Sunday: Closed",4.0,Spicy,Tei Salon
7316,833,"Monday: 10:0-20:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-20:0
Saturday: 10:0-20:0
Sunday: 11:0-18:0",4.0,Dry,Capriotti's Sandwich Shop
7317,196,"Monday: Closed
Tuesday: 11:0-21:30
Wednesday: 11:0-21:30
Thursday: 11:0-21:30
Friday: 11:0-22:0
Saturday: 11:0-21:45
Sunday: 1:0-21:30",3.5,Cheesy,Szechuan Lei Lei
7318,860,"Monday: 10:0-21:0
Tuesday: 10:0-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 9:0-21:0
Sunday: Closed",3.5,Earthy,CarMax
7319,97,"Monday: 0:0-0:0
Tuesday: 7:0-15:0
Wednesday: 7:0-15:0
Thursday: 7:0-15:0
Friday: 7:0-15:0
Saturday: 7:0-15:0
Sunday: 7:0-15:0",4.0,Fruity,Biscuit Love: Hillsboro Village
7320,463,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 11:0-19:0
Sunday: 11:0-19:0",3.5,Zesty,The Turntable Shoppe
7321,713,"Monday: 10:0-20:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-20:0
Saturday: 10:0-18:0
Sunday: 10:0-18:0",5.0,Spicy,Absolute Haven
7322,373,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-21:0
Sunday: 9:0-21:0",1.5,Sweet,Walgreens
7323,801,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Sour,Starbucks
7324,777,"Monday: 8:0-21:0
Tuesday: 8:0-21:0
Wednesday: 8:0-21:0
Thursday: 8:0-17:0
Friday: 8:0-21:0
Saturday: 8:0-17:0
Sunday: 8:0-21:0",4.5,Tangy,Paris Baguette
7325,321,"Monday: 0:0-0:0
Tuesday: 7:0-15:0
Wednesday: 7:0-15:0
Thursday: 7:0-15:0
Friday: 7:0-15:0
Saturday: 8:0-14:30
Sunday: 8:0-12:0",4.0,Herbal,Whitebox Eatery
7326,22,"Monday: 8:0-18:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 9:0-17:0
Sunday: 9:30-17:0",5.0,Zesty,Cherie Cunningham -Berkshire Hathaway HomeServices
7327,574,"Monday: 7:0-22:0
Tuesday: 7:0-22:0
Wednesday: 7:0-22:0
Thursday: 7:0-22:0
Friday: 7:0-22:0
Saturday: 7:0-22:0
Sunday: 8:0-22:0",3.0,Moist,Walgreens
7328,425,"Monday: 9:0-16:0
Tuesday: 9:0-16:0
Wednesday: 9:0-16:0
Thursday: 9:0-16:0
Friday: 9:0-16:0
Saturday: Closed
Sunday: Closed",4.0,Frothy,Hollyberry Catering
7329,810,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",1.0,Bitter,CardioNet
7330,409,"Monday: 0:0-0:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-20:0
Saturday: 9:0-18:0
Sunday: Closed",4.5,Smokey,Pure an Organic Salon
7331,744,"Monday: 7:0-21:0
Tuesday: 7:0-21:0
Wednesday: 7:0-21:0
Thursday: 7:0-21:0
Friday: 7:0-21:0
Saturday: 7:0-21:0
Sunday: 7:0-20:0",4.0,Cheesy,autozone
7332,732,"Monday: 7:0-21:0
Tuesday: 7:0-21:0
Wednesday: 7:0-21:0
Thursday: 7:0-21:0
Friday: 7:0-21:0
Saturday: 7:0-21:0
Sunday: 9:0-21:0",2.5,Sweet,Subway
7333,710,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.0,Zesty,Burger King
7334,299,"Monday: 11:0-23:0
Tuesday: 11:0-23:0
Wednesday: 11:0-23:0
Thursday: 11:0-23:0
Friday: 11:0-0:0
Saturday: 11:0-0:0
Sunday: 11:0-23:0",3.0,Tender,Marco's Pizza
7335,854,"Monday: 10:0-21:0
Tuesday: 10:0-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 11:0-19:0",1.5,Juicy,LOFT Outlet
7336,431,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",5.0,Fruity,Bottled Bronze - Mobile Spray Tan
7337,456,"Monday: 7:0-18:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 7:0-18:0
Sunday: 7:0-18:0",5.0,Tangy,Alpha Pet Spa & Salon
7338,662,"Monday: 6:0-1:0
Tuesday: 6:0-1:0
Wednesday: 6:0-1:0
Thursday: 6:0-1:0
Friday: 6:0-4:0
Saturday: 6:0-4:0
Sunday: 6:0-1:0",2.0,Nutty,Dolphin Diner
7339,937,"Monday: 0:0-0:0
Tuesday: 10:0-17:0
Wednesday: 10:0-17:0
Thursday: 10:0-17:0
Friday: 10:0-17:0
Saturday: 11:0-14:0
Sunday: Closed",5.0,Nutty,"Smart Parts, PC"
7340,629,"Monday: 10:30-22:0
Tuesday: 10:30-22:0
Wednesday: 10:30-22:0
Thursday: 10:30-22:0
Friday: 10:30-22:0
Saturday: 10:30-22:0
Sunday: 10:30-22:0",3.5,Fruity,Chipotle Mexican Grill
7341,591,"Monday: 8:0-18:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-14:0
Saturday: Closed
Sunday: Closed",4.5,Dry,Balducci's Total Car Care
7342,300,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 11:0-19:0
Sunday: 11:0-19:0",4.0,Fiery,Fred Broadstock Pool
7343,238,"Monday: 0:0-0:0
Tuesday: 12:0-18:0
Wednesday: 12:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-18:0
Sunday: 10:0-18:0",4.5,Buttery,The Quarter Stitch
7344,416,"Monday: 9:0-20:0
Tuesday: 9:0-20:0
Wednesday: 9:0-20:0
Thursday: 9:0-20:0
Friday: 9:0-18:0
Saturday: 9:0-17:0
Sunday: Closed",3.0,Creamy,North Penn Mazda
7345,639,"Monday: 0:0-0:0
Tuesday: 15:0-22:0
Wednesday: 15:0-22:0
Thursday: 15:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-22:0",4.0,Herbal,Hieux Boil Seafood House
